Date,Time,Wind_Speed(m/s)
2024-05-09,19:00:00,19.53
2024-05-09,20:00:00,9.39
2024-05-09,21:00:00,13.98
2024-05-09,22:00:00,20.93
2024-05-09,23:00:00,15.94
2024-05-09,00:00:00,18.0
2024-05-09,01:00:00,20.08
2024-05-09,02:00:00,17.44
2024-05-09,03:00:00,15.8
2024-05-10,00:00:00,19.99
2024-05-10,01:00:00,19.55
2024-05-10,02:00:00,17.6
2024-05-10,03:00:00,12.2
2024-05-10,04:00:00,13.12
2024-05-10,05:00:00,24.41
2024-05-10,06:00:00,7.25
2024-05-10,07:00:00,10.37
2024-05-10,08:00:00,14.85
2024-05-10,09:00:00,21.73
2024-05-10,10:00:00,8.27
2024-05-10,11:00:00,10.54
2024-05-10,12:00:00,6.32
2024-05-10,13:00:00,19.12
2024-05-10,14:00:00,9.76
2024-05-10,15:00:00,12.77
2024-05-10,16:00:00,13.87
2024-05-10,17:00:00,22.83
2024-05-10,18:00:00,13.23
2024-05-10,19:00:00,7.9
2024-05-10,20:00:00,15.49
2024-05-10,21:00:00,24.26
2024-05-10,22:00:00,17.15
2024-05-10,23:00:00,24.67
2024-05-10,00:00:00,21.82
2024-05-10,01:00:00,5.72
2024-05-10,02:00:00,18.17
2024-05-10,03:00:00,10.74
2024-05-10,04:00:00,16.19
2024-05-10,05:00:00,10.59
2024-05-10,06:00:00,11.98
2024-05-10,07:00:00,23.46
2024-05-10,08:00:00,9.13
2024-05-10,09:00:00,22.48
2024-05-10,10:00:00,5.61
2024-05-10,11:00:00,6.82
2024-05-10,12:00:00,22.09
2024-05-10,13:00:00,17.61
2024-05-10,14:00:00,19.94
2024-05-10,15:00:00,9.19
2024-05-10,16:00:00,15.74
2024-05-10,17:00:00,19.74
2024-05-10,18:00:00,17.55
2024-05-10,19:00:00,14.43
2024-05-10,20:00:00,24.2
2024-05-10,21:00:00,18.52
2024-05-10,22:00:00,23.16
2024-05-10,23:00:00,19.6
2024-05-10,00:00:00,19.71
2024-05-10,01:00:00,6.6
2024-05-10,02:00:00,12.19
2024-05-10,03:00:00,22.17
2024-05-10,04:00:00,9.65
2024-05-10,05:00:00,7.31
2024-05-10,06:00:00,11.52
2024-05-10,07:00:00,9.41
2024-05-10,08:00:00,23.51
2024-05-10,09:00:00,22.36
2024-05-10,10:00:00,14.99
2024-05-10,11:00:00,6.23
2024-05-10,12:00:00,19.29
2024-05-10,13:00:00,17.47
2024-05-10,14:00:00,24.41
2024-05-10,15:00:00,16.18
2024-05-10,16:00:00,11.73
2024-05-10,17:00:00,15.38
2024-05-10,18:00:00,24.59
2024-05-10,19:00:00,18.93
2024-05-10,20:00:00,18.44
2024-05-10,21:00:00,9.81
2024-05-10,22:00:00,19.87
2024-05-10,23:00:00,20.01
2024-05-10,00:00:00,11.35
2024-05-10,01:00:00,14.67
2024-05-10,02:00:00,10.89
2024-05-10,03:00:00,10.17
2024-05-10,04:00:00,5.52
2024-05-10,05:00:00,10.7
2024-05-10,06:00:00,16.08
2024-05-10,07:00:00,5.03
2024-05-10,08:00:00,10.66
2024-05-10,09:00:00,22.63
2024-05-10,10:00:00,16.87
2024-05-10,11:00:00,17.16
2024-05-10,12:00:00,13.07
2024-05-10,13:00:00,18.53
2024-05-10,14:00:00,8.8
2024-05-10,15:00:00,21.37
2024-05-10,16:00:00,7.33
2024-05-10,17:00:00,18.12
2024-05-10,18:00:00,11.82
2024-05-10,19:00:00,19.95
2024-05-10,20:00:00,16.0
2024-05-10,21:00:00,14.05
2024-05-10,22:00:00,8.39
2024-05-10,23:00:00,17.74
2024-05-10,00:00:00,24.5
2024-05-10,01:00:00,21.51
2024-05-10,02:00:00,6.2
2024-05-10,03:00:00,12.52
2024-05-11,00:00:00,23.51
2024-05-11,01:00:00,15.06
2024-05-11,02:00:00,18.24
2024-05-11,03:00:00,23.25
2024-05-11,04:00:00,22.48
2024-05-11,05:00:00,15.04
2024-05-11,06:00:00,13.75
2024-05-11,07:00:00,11.79
2024-05-11,08:00:00,19.38
2024-05-11,09:00:00,10.74
2024-05-11,10:00:00,10.0
2024-05-11,11:00:00,12.12
2024-05-11,12:00:00,8.54
2024-05-11,13:00:00,18.9
2024-05-11,14:00:00,17.32
2024-05-11,15:00:00,14.66
2024-05-11,16:00:00,12.81
2024-05-11,17:00:00,23.18
2024-05-11,18:00:00,5.58
2024-05-11,19:00:00,20.38
2024-05-11,20:00:00,23.04
2024-05-11,21:00:00,13.93
2024-05-11,22:00:00,16.01
2024-05-11,23:00:00,23.89
2024-05-11,00:00:00,9.25
2024-05-11,01:00:00,15.4
2024-05-11,02:00:00,14.49
2024-05-11,03:00:00,10.17
2024-05-11,04:00:00,21.37
2024-05-11,05:00:00,22.99
2024-05-11,06:00:00,20.64
2024-05-11,07:00:00,8.91
2024-05-11,08:00:00,6.73
2024-05-11,09:00:00,17.11
2024-05-11,10:00:00,6.14
2024-05-11,11:00:00,18.46
2024-05-11,12:00:00,15.61
2024-05-11,13:00:00,18.26
2024-05-11,14:00:00,16.8
2024-05-11,15:00:00,13.45
2024-05-11,16:00:00,9.02
2024-05-11,17:00:00,11.11
2024-05-11,18:00:00,15.49
2024-05-11,19:00:00,18.04
2024-05-11,20:00:00,20.59
2024-05-11,21:00:00,20.34
2024-05-11,22:00:00,24.45
2024-05-11,23:00:00,10.72
2024-05-11,00:00:00,6.42
2024-05-11,01:00:00,11.91
2024-05-11,02:00:00,19.87
2024-05-11,03:00:00,13.76
2024-05-11,04:00:00,21.36
2024-05-11,05:00:00,15.99
2024-05-11,06:00:00,23.6
2024-05-11,07:00:00,23.96
2024-05-11,08:00:00,6.39
2024-05-11,09:00:00,14.13
2024-05-11,10:00:00,17.19
2024-05-11,11:00:00,10.12
2024-05-11,12:00:00,13.14
2024-05-11,13:00:00,18.55
2024-05-11,14:00:00,9.53
2024-05-11,15:00:00,17.04
2024-05-11,16:00:00,18.95
2024-05-11,17:00:00,6.81
2024-05-11,18:00:00,14.95
2024-05-11,19:00:00,10.26
2024-05-11,20:00:00,19.49
2024-05-11,21:00:00,8.79
2024-05-11,22:00:00,22.84
2024-05-11,23:00:00,13.62
2024-05-11,00:00:00,8.96
2024-05-11,01:00:00,13.76
2024-05-11,02:00:00,13.17
2024-05-11,03:00:00,13.58
2024-05-11,04:00:00,16.71
2024-05-11,05:00:00,15.42
2024-05-11,06:00:00,8.0
2024-05-11,07:00:00,6.31
2024-05-11,08:00:00,19.59
2024-05-11,09:00:00,16.19
2024-05-11,10:00:00,12.18
2024-05-11,11:00:00,21.17
2024-05-11,12:00:00,12.76
2024-05-11,13:00:00,20.92
2024-05-11,14:00:00,11.12
2024-05-11,15:00:00,6.46
2024-05-11,16:00:00,23.65
2024-05-11,17:00:00,12.89
2024-05-11,18:00:00,20.85
2024-05-11,19:00:00,10.58
2024-05-11,20:00:00,17.93
2024-05-11,21:00:00,22.47
2024-05-11,22:00:00,5.83
2024-05-11,23:00:00,21.61
2024-05-11,00:00:00,16.43
2024-05-11,01:00:00,17.15
2024-05-11,02:00:00,15.46
2024-05-11,03:00:00,22.49
2024-05-12,00:00:00,5.87
2024-05-12,01:00:00,10.22
2024-05-12,02:00:00,22.52
2024-05-12,03:00:00,20.05
2024-05-12,04:00:00,5.35
2024-05-12,05:00:00,15.34
2024-05-12,06:00:00,15.59
2024-05-12,07:00:00,13.02
2024-05-12,08:00:00,10.95
2024-05-12,09:00:00,18.63
2024-05-12,10:00:00,9.16
2024-05-12,11:00:00,20.98
2024-05-12,12:00:00,21.06
2024-05-12,13:00:00,13.31
2024-05-12,14:00:00,10.67
2024-05-12,15:00:00,10.68
2024-05-12,16:00:00,14.65
2024-05-12,17:00:00,19.39
2024-05-12,18:00:00,12.18
2024-05-12,19:00:00,17.2
2024-05-12,20:00:00,12.65
2024-05-12,21:00:00,11.09
2024-05-12,22:00:00,5.5
2024-05-12,23:00:00,5.08
2024-05-12,00:00:00,9.54
2024-05-12,01:00:00,13.13
2024-05-12,02:00:00,22.03
2024-05-12,03:00:00,20.97
2024-05-12,04:00:00,10.34
2024-05-12,05:00:00,9.89
2024-05-12,06:00:00,9.55
2024-05-12,07:00:00,11.78
2024-05-12,08:00:00,14.96
2024-05-12,09:00:00,13.77
2024-05-12,10:00:00,9.37
2024-05-12,11:00:00,7.61
2024-05-12,12:00:00,5.25
2024-05-12,13:00:00,8.08
2024-05-12,14:00:00,19.11
2024-05-12,15:00:00,9.87
2024-05-12,16:00:00,14.37
2024-05-12,17:00:00,16.83
2024-05-12,18:00:00,22.74
2024-05-12,19:00:00,22.78
2024-05-12,20:00:00,19.91
2024-05-12,21:00:00,5.7
2024-05-12,22:00:00,16.5
2024-05-12,23:00:00,20.73
2024-05-12,00:00:00,5.35
2024-05-12,01:00:00,15.99
2024-05-12,02:00:00,22.16
2024-05-12,03:00:00,14.48
2024-05-12,04:00:00,5.08
2024-05-12,05:00:00,5.22
2024-05-12,06:00:00,13.33
2024-05-12,07:00:00,8.1
2024-05-12,08:00:00,18.29
2024-05-12,09:00:00,19.18
2024-05-12,10:00:00,8.56
2024-05-12,11:00:00,22.77
2024-05-12,12:00:00,13.84
2024-05-12,13:00:00,7.86
2024-05-12,14:00:00,20.29
2024-05-12,15:00:00,20.8
2024-05-12,16:00:00,17.79
2024-05-12,17:00:00,22.07
2024-05-12,18:00:00,19.75
2024-05-12,19:00:00,22.64
2024-05-12,20:00:00,13.68
2024-05-12,21:00:00,19.95
2024-05-12,22:00:00,25.0
2024-05-12,23:00:00,19.5
2024-05-12,00:00:00,7.28
2024-05-12,01:00:00,15.37
2024-05-12,02:00:00,16.75
2024-05-12,03:00:00,8.48
2024-05-12,04:00:00,24.26
2024-05-12,05:00:00,8.51
2024-05-12,06:00:00,8.55
2024-05-12,07:00:00,23.3
2024-05-12,08:00:00,14.3
2024-05-12,09:00:00,6.26
2024-05-12,10:00:00,16.96
2024-05-12,11:00:00,17.04
2024-05-12,12:00:00,6.29
2024-05-12,13:00:00,24.45
2024-05-12,14:00:00,15.88
2024-05-12,15:00:00,16.2
2024-05-12,16:00:00,15.4
2024-05-12,17:00:00,17.21
2024-05-12,18:00:00,10.29
2024-05-12,19:00:00,10.74
2024-05-12,20:00:00,15.23
2024-05-12,21:00:00,21.13
2024-05-12,22:00:00,6.0
2024-05-12,23:00:00,17.07
2024-05-12,00:00:00,21.14
2024-05-12,01:00:00,8.14
2024-05-12,02:00:00,5.3
2024-05-12,03:00:00,11.25
2024-05-13,00:00:00,16.76
2024-05-13,01:00:00,7.77
2024-05-13,02:00:00,13.52
2024-05-13,03:00:00,16.05
2024-05-13,04:00:00,16.98
2024-05-13,05:00:00,10.49
2024-05-13,06:00:00,13.0
2024-05-13,07:00:00,20.57
2024-05-13,08:00:00,23.82
2024-05-13,09:00:00,22.24
2024-05-13,10:00:00,16.29
2024-05-13,11:00:00,13.21
2024-05-13,12:00:00,11.66
2024-05-13,13:00:00,7.5
2024-05-13,14:00:00,7.13
2024-05-13,15:00:00,18.77
2024-05-13,16:00:00,10.2
2024-05-13,17:00:00,10.09
2024-05-13,18:00:00,24.96
2024-05-13,19:00:00,8.76
2024-05-13,20:00:00,7.96
2024-05-13,21:00:00,6.97
2024-05-13,22:00:00,16.6
2024-05-13,23:00:00,17.56
2024-05-13,00:00:00,12.3
2024-05-13,01:00:00,15.71
2024-05-13,02:00:00,20.77
2024-05-13,03:00:00,21.36
2024-05-13,04:00:00,24.16
2024-05-13,05:00:00,21.49
2024-05-13,06:00:00,16.3
2024-05-13,07:00:00,8.59
2024-05-13,08:00:00,7.0
2024-05-13,09:00:00,6.09
2024-05-13,10:00:00,18.33
2024-05-13,11:00:00,21.15
2024-05-13,12:00:00,15.17
2024-05-13,13:00:00,6.09
2024-05-13,14:00:00,15.71
2024-05-13,15:00:00,23.71
2024-05-13,16:00:00,16.95
2024-05-13,17:00:00,21.19
2024-05-13,18:00:00,21.0
2024-05-13,19:00:00,23.64
2024-05-13,20:00:00,20.4
2024-05-13,21:00:00,19.95
2024-05-13,22:00:00,9.68
2024-05-13,23:00:00,6.2
2024-05-13,00:00:00,15.35
2024-05-13,01:00:00,7.49
2024-05-13,02:00:00,24.24
2024-05-13,03:00:00,10.8
2024-05-13,04:00:00,22.06
2024-05-13,05:00:00,12.75
2024-05-13,06:00:00,11.46
2024-05-13,07:00:00,23.7
2024-05-13,08:00:00,12.27
2024-05-13,09:00:00,12.81
2024-05-13,10:00:00,7.12
2024-05-13,11:00:00,18.41
2024-05-13,12:00:00,10.78
2024-05-13,13:00:00,16.71
2024-05-13,14:00:00,16.83
2024-05-13,15:00:00,19.38
2024-05-13,16:00:00,19.9
2024-05-13,17:00:00,15.29
2024-05-13,18:00:00,11.62
2024-05-13,19:00:00,21.75
2024-05-13,20:00:00,11.2
2024-05-13,21:00:00,15.15
2024-05-13,22:00:00,13.03
2024-05-13,23:00:00,22.1
2024-05-13,00:00:00,13.64
2024-05-13,01:00:00,12.72
2024-05-13,02:00:00,18.8
2024-05-13,03:00:00,17.05
2024-05-13,04:00:00,7.14
2024-05-13,05:00:00,15.16
2024-05-13,06:00:00,19.71
2024-05-13,07:00:00,24.84
2024-05-13,08:00:00,17.58
2024-05-13,09:00:00,12.41
2024-05-13,10:00:00,9.52
2024-05-13,11:00:00,22.46
2024-05-13,12:00:00,21.29
2024-05-13,13:00:00,9.68
2024-05-13,14:00:00,9.01
2024-05-13,15:00:00,19.3
2024-05-13,16:00:00,11.3
2024-05-13,17:00:00,11.13
2024-05-13,18:00:00,8.05
2024-05-13,19:00:00,10.28
2024-05-13,20:00:00,13.55
2024-05-13,21:00:00,19.66
2024-05-13,22:00:00,11.73
2024-05-13,23:00:00,11.57
2024-05-13,00:00:00,10.7
2024-05-13,01:00:00,14.57
2024-05-13,02:00:00,8.61
2024-05-13,03:00:00,14.71
2024-05-14,00:00:00,19.08
2024-05-14,01:00:00,5.6
2024-05-14,02:00:00,5.2
2024-05-14,03:00:00,6.5
2024-05-14,04:00:00,15.71
2024-05-14,05:00:00,22.09
2024-05-14,06:00:00,5.1
2024-05-14,07:00:00,23.73
2024-05-14,08:00:00,7.13
2024-05-14,09:00:00,21.84
2024-05-14,10:00:00,14.66
2024-05-14,11:00:00,18.19
2024-05-14,12:00:00,15.21
2024-05-14,13:00:00,14.54
2024-05-14,14:00:00,21.7
2024-05-14,15:00:00,20.12
2024-05-14,16:00:00,14.67
2024-05-14,17:00:00,7.23
2024-05-14,18:00:00,7.31
2024-05-14,19:00:00,21.03
2024-05-14,20:00:00,15.59
2024-05-14,21:00:00,14.63
2024-05-14,22:00:00,18.61
2024-05-14,23:00:00,22.18
2024-05-14,00:00:00,17.58
2024-05-14,01:00:00,20.26
2024-05-14,02:00:00,20.31
2024-05-14,03:00:00,12.13
2024-05-14,04:00:00,10.48
2024-05-14,05:00:00,21.02
2024-05-14,06:00:00,12.54
2024-05-14,07:00:00,23.07
2024-05-14,08:00:00,6.39
2024-05-14,09:00:00,6.16
2024-05-14,10:00:00,23.54
2024-05-14,11:00:00,17.97
2024-05-14,12:00:00,12.59
2024-05-14,13:00:00,20.1
2024-05-14,14:00:00,18.45
2024-05-14,15:00:00,15.62
2024-05-14,16:00:00,6.98
2024-05-14,17:00:00,21.24
2024-05-14,18:00:00,22.32
2024-05-14,19:00:00,8.44
2024-05-14,20:00:00,22.01
2024-05-14,21:00:00,22.56
2024-05-14,22:00:00,15.99
2024-05-14,23:00:00,18.12
2024-05-14,00:00:00,12.64
2024-05-14,01:00:00,10.64
2024-05-14,02:00:00,19.44
2024-05-14,03:00:00,22.24
2024-05-14,04:00:00,18.08
2024-05-14,05:00:00,15.23
2024-05-14,06:00:00,8.18
2024-05-14,07:00:00,6.07
2024-05-14,08:00:00,13.91
2024-05-14,09:00:00,5.99
2024-05-14,10:00:00,16.39
2024-05-14,11:00:00,12.65
2024-05-14,12:00:00,20.14
2024-05-14,13:00:00,11.11
2024-05-14,14:00:00,16.86
2024-05-14,15:00:00,15.75
2024-05-14,16:00:00,5.09
2024-05-14,17:00:00,6.45
2024-05-14,18:00:00,10.81
2024-05-14,19:00:00,22.64
2024-05-14,20:00:00,7.94
2024-05-14,21:00:00,19.22
2024-05-14,22:00:00,24.47
2024-05-14,23:00:00,20.81
2024-05-14,00:00:00,9.86
2024-05-14,01:00:00,23.17
2024-05-14,02:00:00,6.86
2024-05-14,03:00:00,14.36
2024-05-14,04:00:00,22.75
2024-05-14,05:00:00,17.83
2024-05-14,06:00:00,13.27
2024-05-14,07:00:00,10.86
2024-05-14,08:00:00,12.5
2024-05-14,09:00:00,15.18
2024-05-14,10:00:00,11.38
2024-05-14,11:00:00,24.38
2024-05-14,12:00:00,23.66
2024-05-14,13:00:00,22.41
2024-05-14,14:00:00,13.44
2024-05-14,15:00:00,18.83
2024-05-14,16:00:00,23.06
2024-05-14,17:00:00,22.01
2024-05-14,18:00:00,13.29
2024-05-14,19:00:00,7.25
2024-05-14,20:00:00,6.51
2024-05-14,21:00:00,16.54
2024-05-14,22:00:00,17.85
2024-05-14,23:00:00,22.0
2024-05-14,00:00:00,10.85
2024-05-14,01:00:00,8.35
2024-05-14,02:00:00,12.58
2024-05-14,03:00:00,12.07
2024-05-15,00:00:00,7.65
2024-05-15,01:00:00,18.45
2024-05-15,02:00:00,15.17
2024-05-15,03:00:00,19.42
2024-05-15,04:00:00,12.05
2024-05-15,05:00:00,11.51
2024-05-15,06:00:00,14.45
2024-05-15,07:00:00,22.55
2024-05-15,08:00:00,5.81
2024-05-15,09:00:00,21.1
2024-05-15,10:00:00,12.38
2024-05-15,11:00:00,22.09
2024-05-15,12:00:00,21.04
2024-05-15,13:00:00,11.98
2024-05-15,14:00:00,18.88
2024-05-15,15:00:00,8.19
2024-05-15,16:00:00,22.93
2024-05-15,17:00:00,13.09
2024-05-15,18:00:00,14.11
2024-05-15,19:00:00,19.12
2024-05-15,20:00:00,21.42
2024-05-15,21:00:00,9.73
2024-05-15,22:00:00,18.23
2024-05-15,23:00:00,12.84
2024-05-15,00:00:00,12.37
2024-05-15,01:00:00,18.8
2024-05-15,02:00:00,12.74
2024-05-15,03:00:00,11.92
2024-05-15,04:00:00,21.72
2024-05-15,05:00:00,7.03
2024-05-15,06:00:00,18.52
2024-05-15,07:00:00,9.97
2024-05-15,08:00:00,5.31
2024-05-15,09:00:00,8.34
2024-05-15,10:00:00,17.13
2024-05-15,11:00:00,19.18
2024-05-15,12:00:00,5.42
2024-05-15,13:00:00,5.73
2024-05-15,14:00:00,23.05
2024-05-15,15:00:00,6.47
2024-05-15,16:00:00,22.88
2024-05-15,17:00:00,9.56
2024-05-15,18:00:00,19.8
2024-05-15,19:00:00,11.19
2024-05-15,20:00:00,22.18
2024-05-15,21:00:00,19.01
2024-05-15,22:00:00,13.04
2024-05-15,23:00:00,6.53
2024-05-15,00:00:00,19.65
2024-05-15,01:00:00,17.34
2024-05-15,02:00:00,5.06
2024-05-15,03:00:00,5.19
2024-05-15,04:00:00,21.18
2024-05-15,05:00:00,10.19
2024-05-15,06:00:00,17.72
2024-05-15,07:00:00,14.08
2024-05-15,08:00:00,22.27
2024-05-15,09:00:00,23.34
2024-05-15,10:00:00,24.94
2024-05-15,11:00:00,8.07
2024-05-15,12:00:00,22.26
2024-05-15,13:00:00,10.32
2024-05-15,14:00:00,16.82
2024-05-15,15:00:00,15.12
2024-05-15,16:00:00,5.36
2024-05-15,17:00:00,23.66
2024-05-15,18:00:00,6.57
2024-05-15,19:00:00,18.76
2024-05-15,20:00:00,20.7
2024-05-15,21:00:00,20.91
2024-05-15,22:00:00,7.71
2024-05-15,23:00:00,13.95
2024-05-15,00:00:00,21.59
2024-05-15,01:00:00,11.05
2024-05-15,02:00:00,14.35
2024-05-15,03:00:00,10.46
2024-05-15,04:00:00,14.27
2024-05-15,05:00:00,22.76
2024-05-15,06:00:00,14.1
2024-05-15,07:00:00,16.12
2024-05-15,08:00:00,13.08
2024-05-15,09:00:00,14.2
2024-05-15,10:00:00,5.3
2024-05-15,11:00:00,10.67
2024-05-15,12:00:00,13.73
2024-05-15,13:00:00,17.68
2024-05-15,14:00:00,14.0
2024-05-15,15:00:00,11.76
2024-05-15,16:00:00,12.76
2024-05-15,17:00:00,9.85
2024-05-15,18:00:00,23.49
2024-05-15,19:00:00,15.43
2024-05-15,20:00:00,5.27
2024-05-15,21:00:00,5.39
2024-05-15,22:00:00,24.46
2024-05-15,23:00:00,9.43
2024-05-15,00:00:00,21.11
2024-05-15,01:00:00,6.17
2024-05-15,02:00:00,23.42
2024-05-15,03:00:00,22.49
2024-05-16,00:00:00,16.42
2024-05-16,01:00:00,5.18
2024-05-16,02:00:00,10.16
2024-05-16,03:00:00,13.14
2024-05-16,04:00:00,14.2
2024-05-16,05:00:00,10.95
2024-05-16,06:00:00,5.66
2024-05-16,07:00:00,16.8
2024-05-16,08:00:00,15.48
2024-05-16,09:00:00,10.66
2024-05-16,10:00:00,5.76
2024-05-16,11:00:00,24.89
2024-05-16,12:00:00,14.64
2024-05-16,13:00:00,20.12
2024-05-16,14:00:00,14.05
2024-05-16,15:00:00,5.86
2024-05-16,16:00:00,11.19
2024-05-16,17:00:00,11.4
2024-05-16,18:00:00,21.77
2024-05-16,19:00:00,18.08
2024-05-16,20:00:00,10.51
2024-05-16,21:00:00,24.35
2024-05-16,22:00:00,11.43
2024-05-16,23:00:00,24.96
2024-05-16,00:00:00,24.92
2024-05-16,01:00:00,8.82
2024-05-16,02:00:00,11.25
2024-05-16,03:00:00,14.72
2024-05-16,04:00:00,18.28
2024-05-16,05:00:00,15.56
2024-05-16,06:00:00,24.39
2024-05-16,07:00:00,19.48
2024-05-16,08:00:00,9.24
2024-05-16,09:00:00,7.1
2024-05-16,10:00:00,18.77
2024-05-16,11:00:00,8.17
2024-05-16,12:00:00,20.75
2024-05-16,13:00:00,11.22
2024-05-16,14:00:00,11.54
2024-05-16,15:00:00,5.22
2024-05-16,16:00:00,19.02
2024-05-16,17:00:00,7.27
2024-05-16,18:00:00,20.46
2024-05-16,19:00:00,14.84
2024-05-16,20:00:00,20.69
2024-05-16,21:00:00,16.68
2024-05-16,22:00:00,6.65
2024-05-16,23:00:00,20.31
2024-05-16,00:00:00,6.4
2024-05-16,01:00:00,14.57
2024-05-16,02:00:00,8.45
2024-05-16,03:00:00,20.05
2024-05-16,04:00:00,23.23
2024-05-16,05:00:00,16.08
2024-05-16,06:00:00,15.54
2024-05-16,07:00:00,20.28
2024-05-16,08:00:00,5.1
2024-05-16,09:00:00,23.36
2024-05-16,10:00:00,8.95
2024-05-16,11:00:00,24.68
2024-05-16,12:00:00,19.73
2024-05-16,13:00:00,20.49
2024-05-16,14:00:00,18.12
2024-05-16,15:00:00,14.43
2024-05-16,16:00:00,16.43
2024-05-16,17:00:00,5.93
2024-05-16,18:00:00,17.48
2024-05-16,19:00:00,17.52
2024-05-16,20:00:00,22.82
2024-05-16,21:00:00,15.11
2024-05-16,22:00:00,6.54
2024-05-16,23:00:00,11.12
2024-05-16,00:00:00,18.11
2024-05-16,01:00:00,9.79
2024-05-16,02:00:00,10.61
2024-05-16,03:00:00,21.41
2024-05-16,04:00:00,16.69
2024-05-16,05:00:00,15.17
2024-05-16,06:00:00,11.37
2024-05-16,07:00:00,19.62
2024-05-16,08:00:00,10.75
2024-05-16,09:00:00,19.74
2024-05-16,10:00:00,6.4
2024-05-16,11:00:00,22.29
2024-05-16,12:00:00,14.99
2024-05-16,13:00:00,13.77
2024-05-16,14:00:00,17.22
2024-05-16,15:00:00,17.48
2024-05-16,16:00:00,7.64
2024-05-16,17:00:00,20.12
2024-05-16,18:00:00,10.52
2024-05-16,19:00:00,23.1
2024-05-16,20:00:00,21.36
2024-05-16,21:00:00,11.93
2024-05-16,22:00:00,21.15
2024-05-16,23:00:00,12.13
2024-05-16,00:00:00,7.02
2024-05-16,01:00:00,24.24
2024-05-16,02:00:00,18.05
2024-05-16,03:00:00,14.12
2024-05-17,00:00:00,12.96
2024-05-17,01:00:00,11.49
2024-05-17,02:00:00,24.63
2024-05-17,03:00:00,7.69
2024-05-17,04:00:00,11.3
2024-05-17,05:00:00,14.71
2024-05-17,06:00:00,14.56
2024-05-17,07:00:00,14.43
2024-05-17,08:00:00,8.52
2024-05-17,09:00:00,7.9
2024-05-17,10:00:00,10.1
2024-05-17,11:00:00,23.29
2024-05-17,12:00:00,7.26
2024-05-17,13:00:00,20.15
2024-05-17,14:00:00,20.15
2024-05-17,15:00:00,21.2
2024-05-17,16:00:00,22.73
2024-05-17,17:00:00,10.26
2024-05-17,18:00:00,9.49
2024-05-17,19:00:00,14.31
2024-05-17,20:00:00,10.3
2024-05-17,21:00:00,19.69
2024-05-17,22:00:00,17.72
2024-05-17,23:00:00,22.5
2024-05-17,00:00:00,6.65
2024-05-17,01:00:00,23.3
2024-05-17,02:00:00,10.87
2024-05-17,03:00:00,14.81
2024-05-17,04:00:00,13.77
2024-05-17,05:00:00,20.21
2024-05-17,06:00:00,13.41
2024-05-17,07:00:00,23.87
2024-05-17,08:00:00,23.05
2024-05-17,09:00:00,22.44
2024-05-17,10:00:00,6.43
2024-05-17,11:00:00,22.09
2024-05-17,12:00:00,20.63
2024-05-17,13:00:00,7.07
2024-05-17,14:00:00,7.15
2024-05-17,15:00:00,7.02
2024-05-17,16:00:00,5.23
2024-05-17,17:00:00,15.97
2024-05-17,18:00:00,24.47
2024-05-17,19:00:00,13.77
2024-05-17,20:00:00,15.82
2024-05-17,21:00:00,24.36
2024-05-17,22:00:00,10.1
2024-05-17,23:00:00,22.17
2024-05-17,00:00:00,15.93
2024-05-17,01:00:00,16.39
2024-05-17,02:00:00,11.86
2024-05-17,03:00:00,16.23
2024-05-17,04:00:00,6.46
2024-05-17,05:00:00,20.29
2024-05-17,06:00:00,10.69
2024-05-17,07:00:00,22.75
2024-05-17,08:00:00,12.36
2024-05-17,09:00:00,7.86
2024-05-17,10:00:00,18.92
2024-05-17,11:00:00,8.29
2024-05-17,12:00:00,20.07
2024-05-17,13:00:00,24.36
2024-05-17,14:00:00,20.59
2024-05-17,15:00:00,5.45
2024-05-17,16:00:00,17.0
2024-05-17,17:00:00,18.91
2024-05-17,18:00:00,21.51
2024-05-17,19:00:00,6.12
2024-05-17,20:00:00,14.6
2024-05-17,21:00:00,15.71
2024-05-17,22:00:00,8.38
2024-05-17,23:00:00,11.45
2024-05-17,00:00:00,13.8
2024-05-17,01:00:00,21.66
2024-05-17,02:00:00,23.59
2024-05-17,03:00:00,17.57
2024-05-17,04:00:00,12.9
2024-05-17,05:00:00,10.08
2024-05-17,06:00:00,24.64
2024-05-17,07:00:00,24.66
2024-05-17,08:00:00,23.5
2024-05-17,09:00:00,20.71
2024-05-17,10:00:00,11.52
2024-05-17,11:00:00,21.34
2024-05-17,12:00:00,13.18
2024-05-17,13:00:00,11.54
2024-05-17,14:00:00,19.9
2024-05-17,15:00:00,6.59
2024-05-17,16:00:00,5.97
2024-05-17,17:00:00,13.96
2024-05-17,18:00:00,13.91
2024-05-17,19:00:00,22.91
2024-05-17,20:00:00,7.52
2024-05-17,21:00:00,7.47
2024-05-17,22:00:00,7.95
2024-05-17,23:00:00,5.59
2024-05-17,00:00:00,6.43
2024-05-17,01:00:00,18.2
2024-05-17,02:00:00,13.63
2024-05-17,03:00:00,20.27
2024-05-18,00:00:00,24.85
2024-05-18,01:00:00,18.18
2024-05-18,02:00:00,6.01
2024-05-18,03:00:00,7.09
2024-05-18,04:00:00,22.62
2024-05-18,05:00:00,15.55
2024-05-18,06:00:00,21.5
2024-05-18,07:00:00,22.13
2024-05-18,08:00:00,23.55
2024-05-18,09:00:00,24.0
2024-05-18,10:00:00,16.1
2024-05-18,11:00:00,11.82
2024-05-18,12:00:00,24.24
